label,pt0_x,pt0_y,pt1_x,pt1_y,pt2_x,pt2_y,pt3_x,pt3_y,pt4_x,pt4_y,pt5_x,pt5_y,pt6_x,pt6_y,pt7_x,pt7_y,pt8_x,pt8_y,pt9_x,pt9_y,pt10_x,pt10_y,pt11_x,pt11_y,pt12_x,pt12_y,pt13_x,pt13_y,pt14_x,pt14_y,pt15_x,pt15_y,pt16_x,pt16_y,pt17_x,pt17_y,pt18_x,pt18_y,pt19_x,pt19_y,pt20_x,pt20_y
Fist,0.0,0.0,-0.051141053438186646,0.010203719139099121,-0.10324254631996155,-0.003405332565307617,-0.10968935489654541,-0.029944181442260742,-0.09061586856842041,-0.06376862525939941,-0.1349639892578125,-0.12870478630065918,-0.13576596975326538,-0.10978877544403076,-0.10213559865951538,-0.05669313669204712,-0.08761823177337646,-0.04557532072067261,-0.09846428036689758,-0.16183221340179443,-0.10270437598228455,-0.15262353420257568,-0.07303333282470703,-0.08581656217575073,-0.06606680154800415,-0.08000004291534424,-0.05662110447883606,-0.17728441953659058,-0.05676719546318054,-0.167613685131073,-0.03518414497375488,-0.10080498456954956,-0.03311347961425781,-0.09659761190414429,-0.012945950031280518,-0.18130731582641602,-0.01677727699279785,-0.18067419528961182,-0.006183803081512451,-0.1279253363609314,-0.00506824254989624,-0.1202816367149353
Fist,0.0,0.0,-0.05237114429473877,-0.0712462067604065,-0.06551164388656616,-0.1489577293395996,-0.0733758807182312,-0.19822627305984497,-0.07530349493026733,-0.23478692770004272,0.014853060245513916,-0.23111826181411743,-0.05361288785934448,-0.27278298139572144,-0.07661557197570801,-0.22035253047943115,-0.06803935766220093,-0.1811341643333435,0.026430130004882812,-0.22959035634994507,-0.056183457374572754,-0.2697541117668152,-0.07852679491043091,-0.2066529393196106,-0.06435227394104004,-0.17092418670654297,0.030426204204559326,-0.2153247594833374,-0.05109214782714844,-0.2516937255859375,-0.06844347715377808,-0.191778302192688,-0.05044013261795044,-0.16068363189697266,0.02483886480331421,-0.19008493423461914,-0.03783869743347168,-0.2233712077140808,-0.05340045690536499,-0.18168824911117554,-0.03868985176086426,-0.14979678392410278
Fist,0.0,0.0,0.004981517791748047,-0.10795819759368896,-0.02823728322982788,-0.18480104207992554,-0.083411306142807,-0.21337467432022095,-0.13062742352485657,-0.19671344757080078,-0.06315073370933533,-0.26575320959091187,-0.11522820591926575,-0.26288551092147827,-0.11210674047470093,-0.22199547290802002,-0.10043919086456299,-0.19745022058486938,-0.11041206121444702,-0.23072731494903564,-0.15025374293327332,-0.21981120109558105,-0.14991828799247742,-0.18773949146270752,-0.1353946328163147,-0.17038673162460327,-0.14503881335258484,-0.1736009120941162,-0.18728289008140564,-0.183640718460083,-0.1949704885482788,-0.16824543476104736,-0.18914121389389038,-0.15584135055541992,-0.17056038975715637,-0.111808180809021,-0.21242620050907135,-0.12769848108291626,-0.22340065240859985,-0.12194937467575073,-0.23030401766300201,-0.11650979518890381
Fist,0.0,0.0,0.05453464388847351,-0.0666501522064209,0.06603589653968811,-0.14625036716461182,0.06856688857078552,-0.19860154390335083,0.0686253011226654,-0.24187958240509033,-0.006263613700866699,-0.2362615466117859,0.06339612603187561,-0.2688056230545044,0.09434708952903748,-0.21837860345840454,0.09501925110816956,-0.17481642961502075,-0.020834803581237793,-0.23210680484771729,0.06365671753883362,-0.2655888795852661,0.09366950392723083,-0.2058621644973755,0.08865979313850403,-0.16110080480575562,-0.027073591947555542,-0.21423101425170898,0.057799845933914185,-0.2480403184890747,0.08046218752861023,-0.18729239702224731,0.07053610682487488,-0.1451299786567688,-0.026431173086166382,-0.18404430150985718,0.0414300262928009,-0.22028887271881104,0.0611288845539093,-0.18045103549957275,0.05489543080329895,-0.14502888917922974
Fist,0.0,0.0,0.05366230010986328,0.04112118482589722,0.08678698539733887,0.09851449728012085,0.07679253816604614,0.15478801727294922,0.03164619207382202,0.18061715364456177,0.07634943723678589,-0.03747159242630005,0.06054884195327759,0.10592234134674072,0.05631965398788452,0.11631035804748535,0.057542622089385986,0.08418363332748413,0.013907909393310547,-0.04976797103881836,0.011408030986785889,0.11097627878189087,0.018183887004852295,0.1136978268623352,0.020416736602783203,0.07808643579483032,-0.040107131004333496,-0.03769868612289429,-0.03125572204589844,0.10707134008407593,-0.023618638515472412,0.10683506727218628,-0.020047485828399658,0.06911468505859375,-0.08285051584243774,-0.015589356422424316,-0.07399484515190125,0.09545785188674927,-0.060319483280181885,0.09802830219268799,-0.05283212661743164,0.07081615924835205
Fist,0.0,0.0,0.06263047456741333,-0.06735318899154663,0.09112659096717834,-0.15631425380706787,0.07132649421691895,-0.22340649366378784,0.04155784845352173,-0.2551036477088928,0.060124218463897705,-0.23382335901260376,0.07534083724021912,-0.32173505425453186,0.0929921567440033,-0.2818063497543335,0.09695455431938171,-0.23177450895309448,0.027213186025619507,-0.23583847284317017,0.042460858821868896,-0.3364959955215454,0.06349992752075195,-0.2750133275985718,0.06691893935203552,-0.21215784549713135,-0.006886333227157593,-0.22812777757644653,0.007942140102386475,-0.31420254707336426,0.03394800424575806,-0.25396162271499634,0.038947731256484985,-0.19153320789337158,-0.04547494649887085,-0.21094053983688354,-0.027337998151779175,-0.28654760122299194,0.001179426908493042,-0.2537859082221985,0.010961085557937622,-0.20505857467651367
Fist,0.0,0.0,-0.039276123046875,-0.06610387563705444,-0.02620565891265869,-0.16586178541183472,0.022213608026504517,-0.21536284685134888,0.05255824327468872,-0.23085469007492065,-0.0297202467918396,-0.20916420221328735,0.018950700759887695,-0.2725483179092407,0.025085777044296265,-0.2128756046295166,0.0158730149269104,-0.1717734932899475,0.011146724224090576,-0.202985942363739,0.05239015817642212,-0.26804155111312866,0.050876080989837646,-0.19422322511672974,0.03378760814666748,-0.15949749946594238,0.04452031850814819,-0.19168096780776978,0.07766664028167725,-0.24911439418792725,0.0716363787651062,-0.1849045753479004,0.050823867321014404,-0.1531493067741394,0.06939798593521118,-0.176954984664917,0.09649395942687988,-0.22133135795593262,0.09307801723480225,-0.18190115690231323,0.07637238502502441,-0.1583312749862671
Fist,0.0,0.0,-0.04280701279640198,-0.07953530550003052,-0.05932822823524475,-0.1781216859817505,-0.0299777090549469,-0.24028265476226807,0.011028707027435303,-0.22572755813598633,-0.004023134708404541,-0.21734493970870972,0.0025337934494018555,-0.278922975063324,-0.014785408973693848,-0.21606475114822388,-0.013684630393981934,-0.18990087509155273,0.02828162908554077,-0.19748669862747192,0.033535897731781006,-0.2531488537788391,0.010547041893005371,-0.1799553632736206,0.013099133968353271,-0.15726327896118164,0.060536742210388184,-0.17327141761779785,0.06406444311141968,-0.23100996017456055,0.03701889514923096,-0.15879011154174805,0.036750733852386475,-0.12670016288757324,0.09414958953857422,-0.1405552625656128,0.09298819303512573,-0.20214545726776123,0.06941354274749756,-0.15604251623153687,0.06778597831726074,-0.12376350164413452
Fist,0.0,0.0,0.026378870010375977,-0.09801119565963745,0.02635180950164795,-0.19168037176132202,-0.017303466796875,-0.2284221649169922,-0.0623929500579834,-0.20579594373703003,-0.0425105094909668,-0.20278817415237427,-0.06287810206413269,-0.2679128050804138,-0.03223830461502075,-0.2190842628479004,-0.024199366569519043,-0.18578457832336426,-0.07500427961349487,-0.17467862367630005,-0.08829894661903381,-0.23039954900741577,-0.05084928870201111,-0.17522120475769043,-0.051148921251297,-0.14629942178726196,-0.1061723530292511,-0.14164280891418457,-0.12298080325126648,-0.20194381475448608,-0.08078950643539429,-0.1471543312072754,-0.07705667614936829,-0.11092597246170044,-0.14031875133514404,-0.09770387411117554,-0.15256446599960327,-0.16334497928619385,-0.11698997020721436,-0.1316162347793579,-0.10748562216758728,-0.09788596630096436
Fist,0.0,0.0,0.054960668087005615,0.07149374485015869,0.07191556692123413,0.15167170763015747,0.03374093770980835,0.21245169639587402,-0.02366083860397339,0.22171366214752197,0.03500443696975708,-0.014650881290435791,0.013991475105285645,0.14856457710266113,0.03700113296508789,0.13875263929367065,0.045411109924316406,0.09698230028152466,-0.025779306888580322,-0.029192984104156494,-0.03466314077377319,0.15263426303863525,-0.008606016635894775,0.1377633810043335,-0.0009229779243469238,0.08822071552276611,-0.07955038547515869,-0.021925389766693115,-0.08886244893074036,0.14465588331222534,-0.05835968255996704,0.1331310272216797,-0.048612624406814575,0.08511066436767578,-0.12410002946853638,-0.0059590935707092285,-0.12035542726516724,0.12815135717391968,-0.09307926893234253,0.11813527345657349,-0.08266249299049377,0.07384598255157471
